mother_id,n_children,lat,lon,geometry,creche_mais_proxima,distancia_metros
mother_0010833,1,-4.858509294934019,-43.33955377515257,POINT (-43.33955377515257 -4.858509294934019),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1396.6840189603918
mother_0010834,1,-4.832792741524632,-43.336413765668816,POINT (-43.336413765668816 -4.832792741524632),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,2220.8359538573886
mother_0010838,1,-4.90089588872416,-43.34856027338359,POINT (-43.34856027338359 -4.90089588872416),Unidade Escolar Municipal Francisco Dias Brandao Municipal,679.4946257555163
mother_0010839,1,-4.867557923277037,-43.35249981324604,POINT (-43.35249981324604 -4.867557923277037),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,905.3628928414989
mother_0010840,1,-4.89797034391148,-43.35148715166568,POINT (-43.35148715166568 -4.89797034391148),Unidade Escolar Municipal Francisco Dias Brandao Municipal,781.582072132352
mother_0010842,1,-4.847148123384124,-43.326977015645134,POINT (-43.326977015645134 -4.847148123384124),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2847.9068760990453
mother_0010845,1,-4.88123808625103,-43.352772762096514,POINT (-43.352772762096514 -4.88123808625103),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,1125.4729556555096
mother_0010846,1,-4.867861004587492,-43.33921938258311,POINT (-43.33921938258311 -4.867861004587492),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1131.6461599260406
mother_0010850,1,-4.902059421997082,-43.353602194541686,POINT (-43.353602194541686 -4.902059421997082),Escola Municipal São Raimundo Municipal,1133.5280008856041
mother_0010854,1,-4.8785078493163825,-43.340516905801486,POINT (-43.340516905801486 -4.8785078493163825),Centro de Educação Infantil Engenho Dagua Municipal,1055.0039507286538
mother_0010855,1,-4.8856068651437266,-43.35923326859705,POINT (-43.35923326859705 -4.8856068651437266),Escola Municipal São Raimundo Municipal,1006.1081595777222
mother_0010856,1,-4.865204578634772,-43.33331614023517,POINT (-43.33331614023517 -4.865204578634772),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1756.1397414676453
mother_0010858,1,-4.868731942391691,-43.32553422144969,POINT (-43.32553422144969 -4.868731942391691),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2676.551911716549
mother_0010859,1,-4.870766339049392,-43.329869945827646,POINT (-43.329869945827646 -4.870766339049392),Centro de Educação Infantil Engenho Dagua Municipal,1993.171626697279
mother_0010866,1,-4.867773052584808,-43.349463022204375,POINT (-43.349463022204375 -4.867773052584808),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1060.3291816137262
mother_0010867,1,-4.860752492985077,-43.34408184760461,POINT (-43.34408184760461 -4.860752492985077),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,654.7048084460748
mother_0010871,1,-4.869400988183151,-43.34745969819949,POINT (-43.34745969819949 -4.869400988183151),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,658.1900731369637
mother_0010873,1,-4.855565597434036,-43.35157796674441,POINT (-43.35157796674441 -4.855565597434036),Jardim de Infancia Gentilzinho Municipal,964.4825853619208
mother_0010874,1,-4.903579611856342,-43.3535772259912,POINT (-43.3535772259912 -4.903579611856342),Unidade Escolar Municipal Francisco Dias Brandao Municipal,1227.4503667031242
mother_0010877,1,-4.889836221394081,-43.34823888506701,POINT (-43.34823888506701 -4.889836221394081),Escola Municipal São Raimundo Municipal,978.8813891597556
mother_0010884,1,-4.921269244245718,-43.35677444603664,POINT (-43.35677444603664 -4.921269244245718),Unidade Escolar Municipal Francisco Dias Brandao Municipal,3701.4059717356868
mother_0010886,1,-4.877712759887083,-43.34716469079002,POINT (-43.34716469079002 -4.877712759887083),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,195.20482626259343
mother_0010887,1,-4.863375488014414,-43.33862264850946,POINT (-43.33862264850946 -4.863375488014414),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1156.776481065403
mother_0010890,1,-4.8876071202700615,-43.347589898719946,POINT (-43.347589898719946 -4.8876071202700615),Escola Municipal São Raimundo Municipal,1341.1142890906497
mother_0010891,1,-4.848005178961931,-43.34807063648091,POINT (-43.34807063648091 -4.848005178961931),Centro de Educação Infantil Elza de Sousa Fonseca Municipal,967.0673807711266
mother_0010892,1,-4.868804319445523,-43.35807381205208,POINT (-43.35807381205208 -4.868804319445523),Centro de Educação Infantil Lucrecia Carneiro Municipal,340.4641955875887
mother_0010893,1,-4.866827727615057,-43.352214412476265,POINT (-43.352214412476265 -4.866827727615057),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,905.3628928414989
mother_0010896,1,-4.887075556608451,-43.34459341118638,POINT (-43.34459341118638 -4.887075556608451),Escola Municipal São Raimundo Municipal,1765.9974384506838
mother_0010903,1,-4.829611131614966,-43.343271938844644,POINT (-43.343271938844644 -4.829611131614966),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,1635.5006376640342
mother_0010905,1,-4.865670806553289,-43.37620726301883,POINT (-43.37620726301883 -4.865670806553289),Centro de Educação Infantil Marcelo Dino Municipal,987.8034479910464
mother_0010906,1,-4.867327660233152,-43.32630676240702,POINT (-43.32630676240702 -4.867327660233152),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2619.301144206134
mother_0010907,1,-4.867719945904597,-43.379686944183405,POINT (-43.379686944183405 -4.867719945904597),Escola Municipal José Gentil Rosa Municipal,847.4873202944556
mother_0010909,1,-4.868051988183376,-43.362424482231376,POINT (-43.362424482231376 -4.868051988183376),Centro de Educação Infantil Lucrecia Carneiro Municipal,468.57046479102706
mother_0010910,1,-4.873541722410084,-43.33962480990349,POINT (-43.33962480990349 -4.873541722410084),Centro de Educação Infantil Engenho Dagua Municipal,1136.9642315072688
mother_0010915,1,-4.891161518455278,-43.3465775048176,POINT (-43.3465775048176 -4.891161518455278),Escola Municipal São Raimundo Municipal,1076.2591355288953
mother_0010921,1,-4.895023231880459,-43.35569445229022,POINT (-43.35569445229022 -4.895023231880459),Escola Municipal São Raimundo Municipal,358.55726395152965
mother_0010922,1,-4.866690264601764,-43.37776824470043,POINT (-43.37776824470043 -4.866690264601764),Escola Municipal José Gentil Rosa Municipal,1026.3573207775726
mother_0010924,1,-4.872350629397032,-43.38697757395803,POINT (-43.38697757395803 -4.872350629397032),Escola Municipal José Gentil Rosa Municipal,302.61300731620554
mother_0010925,1,-4.87767660427272,-43.36744242124764,POINT (-43.36744242124764 -4.87767660427272),Centro de Educação Infantil Prefeito Aluizio Lobo Municipal,235.17369655231576
mother_0010929,1,-4.867988127247477,-43.329822127826056,POINT (-43.329822127826056 -4.867988127247477),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2099.5137642040418
mother_0010930,1,-4.838144216599423,-43.34668694795902,POINT (-43.34668694795902 -4.838144216599423),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,863.357264261147
mother_0010936,1,-4.828562129626693,-43.36352073276546,POINT (-43.36352073276546 -4.828562129626693),Escola Comunitaria Educandario Eva Silva Magalhaes Municipal,1125.6852102590349
mother_0010938,1,-4.878485997281024,-43.36088374970959,POINT (-43.36088374970959 -4.878485997281024),Centro de Educação Infantil Prefeito Aluizio Lobo Municipal,351.88397120359843
mother_0010942,1,-4.858826615628271,-43.34738658567752,POINT (-43.34738658567752 -4.858826615628271),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,565.7558153658174
mother_0010945,1,-4.876497394367201,-43.35225376472202,POINT (-43.35225376472202 -4.876497394367201),Escola Comunitaria Teresinha Brito Pinheiro Municipal,795.2196129893898
mother_0010947,1,-4.887527056957878,-43.34387415621982,POINT (-43.34387415621982 -4.887527056957878),Escola Municipal São Raimundo Municipal,1580.0196285857803
mother_0010955,1,-4.869770458789469,-43.37414516792012,POINT (-43.37414516792012 -4.869770458789469),Centro de Educação Infantil Rosina Municipal,898.3912438507015
mother_0010958,1,-4.89175109122475,-43.34767247425263,POINT (-43.34767247425263 -4.89175109122475),Escola Municipal São Raimundo Municipal,958.6412153416784
mother_0010964,1,-4.8592679869341,-43.33438342943985,POINT (-43.33438342943985 -4.8592679869341),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1926.6530722873322
mother_0010968,1,-4.876493802035999,-43.34811737020093,POINT (-43.34811737020093 -4.876493802035999),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,419.72507302279587
mother_0010975,1,-4.872291156632204,-43.335079451668776,POINT (-43.335079451668776 -4.872291156632204),Centro de Educação Infantil Engenho Dagua Municipal,1570.1950734263812
mother_0010976,1,-4.851208419791113,-43.361515526824924,POINT (-43.361515526824924 -4.851208419791113),Jardim de Infancia Gentilzinho Municipal,671.0991657354494
mother_0010977,1,-4.8832661689644405,-43.379698301640076,POINT (-43.379698301640076 -4.8832661689644405),Centro de Educação Infantil Rosina Municipal,1666.3781069270317
mother_0010980,1,-4.842938639605176,-43.37438547603754,POINT (-43.37438547603754 -4.842938639605176),Centro de Educação Infantil Marcelo Dino Municipal,3233.156762400864
mother_0010981,1,-4.871355878921692,-43.38203344408438,POINT (-43.38203344408438 -4.871355878921692),Centro de Educação Infantil Rosina Municipal,1484.3377332985444
mother_0010982,1,-4.9146493274613965,-43.35007873791425,POINT (-43.35007873791425 -4.9146493274613965),Unidade Escolar Municipal Francisco Dias Brandao Municipal,2701.7632199559516
mother_0010984,1,-4.839863755357015,-43.355643964597775,POINT (-43.355643964597775 -4.839863755357015),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,989.0917604832993
mother_0010986,1,-4.874644850635158,-43.3476535622076,POINT (-43.3476535622076 -4.874644850635158),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,615.268132091877
mother_0010988,1,-4.842890083722213,-43.370569547095826,POINT (-43.370569547095826 -4.842890083722213),Centro de Educação Infantil Vila Arias Municipal,264.87570067900253
mother_0010989,1,-4.858989444160577,-43.334257806744965,POINT (-43.334257806744965 -4.858989444160577),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2247.1210271027844
mother_0010995,1,-4.848156525545923,-43.35591515001018,POINT (-43.35591515001018 -4.848156525545923),Centro de Educação Infantil Elza de Sousa Fonseca Municipal,164.86061605295464
mother_0010996,1,-4.868278215854883,-43.33733646974184,POINT (-43.33733646974184 -4.868278215854883),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1436.4990425940775
mother_0010997,1,-4.8739443665522515,-43.34835786550308,POINT (-43.34835786550308 -4.8739443665522515),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,729.7337928879986
mother_0010998,1,-4.869179713399894,-43.377051921937365,POINT (-43.377051921937365 -4.869179713399894),Centro de Educação Infantil Rosina Municipal,1233.2232883289093
mother_0011013,1,-4.882969005295867,-43.35733072242342,POINT (-43.35733072242342 -4.882969005295867),Escola Municipal São Raimundo Municipal,1070.1750534072098
mother_0011019,1,-4.885206845936679,-43.371500514950704,POINT (-43.371500514950704 -4.885206845936679),Centro de Educação Infantil Vereador Catule Municipal,809.135415809884
mother_0011022,1,-4.878143933856766,-43.357653491824884,POINT (-43.357653491824884 -4.878143933856766),Escola Comunitaria Teresinha Brito Pinheiro Municipal,821.7540294370122
mother_0011024,1,-4.908996666810168,-43.34360479890689,POINT (-43.34360479890689 -4.908996666810168),Unidade Escolar Municipal Francisco Dias Brandao Municipal,909.5593003125069
mother_0011027,1,-4.863697997551326,-43.38629612332437,POINT (-43.38629612332437 -4.863697997551326),Escola Municipal José Gentil Rosa Municipal,669.5859853633892
mother_0011032,1,-4.852150923409536,-43.34542304634847,POINT (-43.34542304634847 -4.852150923409536),Centro de Educação Infantil Elza de Sousa Fonseca Municipal,1333.7117754759702
mother_0011033,1,-4.884276755294654,-43.3472332246489,POINT (-43.3472332246489 -4.884276755294654),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,999.0073891754079
mother_0011036,1,-4.868907989865538,-43.39054941197338,POINT (-43.39054941197338 -4.868907989865538),Escola Municipal José Gentil Rosa Municipal,531.5644132943678
mother_0011039,1,-4.917626641620541,-43.35743706529392,POINT (-43.35743706529392 -4.917626641620541),Unidade Escolar Municipal Francisco Dias Brandao Municipal,2717.747419482281
mother_0011041,1,-4.856159706608963,-43.34577902289477,POINT (-43.34577902289477 -4.856159706608963),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1100.0475802844276
mother_0011042,1,-4.877670877605365,-43.37563323876618,POINT (-43.37563323876618 -4.877670877605365),Centro de Educação Infantil Rosina Municipal,987.6746657660301
mother_0011045,1,-4.858821246796319,-43.345458035525944,POINT (-43.345458035525944 -4.858821246796319),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,685.4438961727137
mother_0011054,1,-4.834171073091272,-43.35991823983905,POINT (-43.35991823983905 -4.834171073091272),Escola Comunitaria Educandario Eva Silva Magalhaes Municipal,1131.7908393032535
mother_0011056,1,-4.878086751156392,-43.34655113620006,POINT (-43.34655113620006 -4.878086751156392),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,129.95987780208478
mother_0011057,1,-4.851401806472349,-43.358823051587876,POINT (-43.358823051587876 -4.851401806472349),Jardim de Infancia Gentilzinho Municipal,463.1023495366205
mother_0011061,1,-4.867287725466884,-43.330939343802974,POINT (-43.330939343802974 -4.867287725466884),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1995.4815442489119
mother_0011063,1,-4.8665562090098256,-43.34293790003871,POINT (-43.34293790003871 -4.8665562090098256),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,703.3288600384507
mother_0011070,1,-4.892812849548128,-43.34903953757833,POINT (-43.34903953757833 -4.892812849548128),Escola Municipal São Raimundo Municipal,817.9112603646174
mother_0011072,1,-4.907224227783234,-43.34923750658368,POINT (-43.34923750658368 -4.907224227783234),Unidade Escolar Municipal Francisco Dias Brandao Municipal,953.7585218410018
mother_0011073,1,-4.8780211459696625,-43.388296570124744,POINT (-43.388296570124744 -4.8780211459696625),Escola Municipal José Gentil Rosa Municipal,1537.2323523615987
mother_0011078,1,-4.902954922867274,-43.35526372109101,POINT (-43.35526372109101 -4.902954922867274),Escola Municipal São Raimundo Municipal,1133.5280008856041
mother_0011079,1,-4.844830924101159,-43.33325107476182,POINT (-43.33325107476182 -4.844830924101159),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,2164.5842157400893
mother_0011085,1,-4.831300782061959,-43.341814617285,POINT (-43.341814617285 -4.831300782061959),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,1391.179876971948
mother_0011091,1,-4.819465555568174,-43.354196103984506,POINT (-43.354196103984506 -4.819465555568174),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,1530.3891249675967
mother_0011098,1,-4.859894210144806,-43.35074441662879,POINT (-43.35074441662879 -4.859894210144806),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,698.3722432775402
mother_0011099,1,-4.845757816769531,-43.34773173698367,POINT (-43.34773173698367 -4.845757816769531),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,792.2243526857458
mother_0011101,1,-4.861446927910401,-43.36947635768197,POINT (-43.36947635768197 -4.861446927910401),Centro de Educação Infantil Marcelo Dino Municipal,76.87183476018151
mother_0011103,1,-4.856799561394318,-43.33909954928374,POINT (-43.33909954928374 -4.856799561394318),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1607.1644984261425
mother_0011104,1,-4.8746455909405,-43.33355556692891,POINT (-43.33355556692891 -4.8746455909405),Centro de Educação Infantil Engenho Dagua Municipal,931.0927412350331
mother_0011106,1,-4.873498461153498,-43.347549323489304,POINT (-43.347549323489304 -4.873498461153498),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,791.1815311864401
mother_0011108,1,-4.8670385659444335,-43.333270558295844,POINT (-43.333270558295844 -4.8670385659444335),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1692.779054880773
mother_0011109,1,-4.832235115155064,-43.337252116119764,POINT (-43.337252116119764 -4.832235115155064),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,2011.370158697767
mother_0011111,1,-4.857478122399274,-43.337778024225315,POINT (-43.337778024225315 -4.857478122399274),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1631.130891877708
mother_0011113,1,-4.867807617304095,-43.375181451916575,POINT (-43.375181451916575 -4.867807617304095),Centro de Educação Infantil Marcelo Dino Municipal,1102.3049250142592
mother_0011117,1,-4.83445703442013,-43.362914400884875,POINT (-43.362914400884875 -4.83445703442013),Escola Comunitaria Educandario Eva Silva Magalhaes Municipal,818.0003734090201
mother_0011118,1,-4.845308491528337,-43.371389062963935,POINT (-43.371389062963935 -4.845308491528337),Centro de Educação Infantil Vila Arias Municipal,863.5716379049934
mother_0011121,1,-4.885326138791108,-43.341176110862314,POINT (-43.341176110862314 -4.885326138791108),Centro de Educação Infantil Engenho Dagua Municipal,1731.2546520156827
mother_0011123,1,-4.887842508352998,-43.34844477632076,POINT (-43.34844477632076 -4.887842508352998),Escola Municipal São Raimundo Municipal,1053.4933690569649
mother_0011125,1,-4.827537927145353,-43.344984680467086,POINT (-43.344984680467086 -4.827537927145353),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,2299.072024812655
mother_0011131,1,-4.885872458615661,-43.3768765053468,POINT (-43.3768765053468 -4.885872458615661),Centro de Educação Infantil Vereador Catule Municipal,1310.109629422384
mother_0011134,1,-4.871138885749707,-43.347840564502434,POINT (-43.347840564502434 -4.871138885749707),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1109.0999263592053
mother_0011136,1,-4.872396507411308,-43.355209520127865,POINT (-43.355209520127865 -4.872396507411308),Escola Comunitaria Teresinha Brito Pinheiro Municipal,200.1069552849118
mother_0011138,1,-4.871492159277389,-43.382196535387365,POINT (-43.382196535387365 -4.871492159277389),Centro de Educação Infantil Rosina Municipal,1484.3377332985444
mother_0011140,1,-4.856544196586418,-43.341395915757474,POINT (-43.341395915757474 -4.856544196586418),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1233.8449027340057
mother_0011143,1,-4.880255237224706,-43.34738743800121,POINT (-43.34738743800121 -4.880255237224706),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,473.71101893839636
mother_0011147,1,-4.867817395199941,-43.341781554550074,POINT (-43.341781554550074 -4.867817395199941),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,829.2110423947864
mother_0011148,1,-4.874076832591664,-43.375518178150166,POINT (-43.375518178150166 -4.874076832591664),Centro de Educação Infantil Rosina Municipal,578.6156151321368
mother_0011149,1,-4.88506886042106,-43.36606500308649,POINT (-43.36606500308649 -4.88506886042106),Centro de Educação Infantil Vereador Catule Municipal,732.7711720965741
mother_0011151,1,-4.866089570498778,-43.34006141421214,POINT (-43.34006141421214 -4.866089570498778),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,875.0236601782827
mother_0011153,1,-4.877606662817917,-43.34864598285656,POINT (-43.34864598285656 -4.877606662817917),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,452.6453643539164
mother_0011154,1,-4.868031506339887,-43.36293778578281,POINT (-43.36293778578281 -4.868031506339887),Centro de Educação Infantil Lucrecia Carneiro Municipal,664.1362707913305
mother_0011156,1,-4.855790126139044,-43.33569862508955,POINT (-43.33569862508955 -4.855790126139044),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1843.2967840344559
mother_0011159,1,-4.8588025771638135,-43.335450154473946,POINT (-43.335450154473946 -4.8588025771638135),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1860.9704420265257
mother_0011161,1,-4.860980746542462,-43.379474461528694,POINT (-43.379474461528694 -4.860980746542462),Centro de Educação Infantil Marcelo Dino Municipal,1105.8452563193407
mother_0011164,1,-4.885710343276776,-43.37344913734322,POINT (-43.37344913734322 -4.885710343276776),Centro de Educação Infantil Vereador Catule Municipal,1004.1049109256735
mother_0011165,1,-4.876112858654045,-43.337597672048915,POINT (-43.337597672048915 -4.876112858654045),Centro de Educação Infantil Engenho Dagua Municipal,673.8324882772254
mother_0011168,1,-4.845082410369507,-43.37098833154872,POINT (-43.37098833154872 -4.845082410369507),Centro de Educação Infantil Vila Arias Municipal,863.5716379049934
mother_0011172,1,-4.875165313781571,-43.3533524279423,POINT (-43.3533524279423 -4.875165313781571),Escola Comunitaria Teresinha Brito Pinheiro Municipal,527.5796521460861
mother_0011173,1,-4.857987098620118,-43.34002354876801,POINT (-43.34002354876801 -4.857987098620118),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1396.6840189603918
mother_0011174,1,-4.880297107635304,-43.37010409904282,POINT (-43.37010409904282 -4.880297107635304),Centro de Educação Infantil Vereador Catule Municipal,319.92568364009935
mother_0011175,1,-4.8436905138766955,-43.33421362411585,POINT (-43.33421362411585 -4.8436905138766955),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,2164.5842157400893
mother_0011179,1,-4.877337899044927,-43.35638208681363,POINT (-43.35638208681363 -4.877337899044927),Escola Comunitaria Teresinha Brito Pinheiro Municipal,936.8799918355778
mother_0011182,1,-4.858074318615557,-43.3476390110237,POINT (-43.3476390110237 -4.858074318615557),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,877.8642256591619
mother_0011187,1,-4.865600147788759,-43.384561586865,POINT (-43.384561586865 -4.865600147788759),Escola Municipal José Gentil Rosa Municipal,787.912719180705
mother_0011188,1,-4.876871160534858,-43.36613455114018,POINT (-43.36613455114018 -4.876871160534858),Centro de Educação Infantil Prefeito Aluizio Lobo Municipal,305.71622948615715
mother_0011189,1,-4.853435770915828,-43.34553739547841,POINT (-43.34553739547841 -4.853435770915828),Centro de Educação Infantil Elza de Sousa Fonseca Municipal,1485.8831951389898
mother_0011196,1,-4.854898036706396,-43.353216799383745,POINT (-43.353216799383745 -4.854898036706396),Jardim de Infancia Gentilzinho Municipal,635.6935895403439
mother_0011198,1,-4.869640126962401,-43.37701447890388,POINT (-43.37701447890388 -4.869640126962401),Centro de Educação Infantil Rosina Municipal,1233.2232883289093
mother_0011199,1,-4.883646598358158,-43.38052488665729,POINT (-43.38052488665729 -4.883646598358158),Centro de Educação Infantil Rosina Municipal,1666.3781069270317
mother_0011202,1,-4.8660516571177705,-43.339193391612895,POINT (-43.339193391612895 -4.8660516571177705),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,962.8424488768115
mother_0011204,1,-4.886447409500272,-43.34495797194684,POINT (-43.34495797194684 -4.886447409500272),Escola Municipal São Raimundo Municipal,1622.7146267837336
mother_0011205,1,-4.856186789248151,-43.34969589914149,POINT (-43.34969589914149 -4.856186789248151),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1059.0171287982994
mother_0011206,1,-4.838057589358701,-43.349255317271535,POINT (-43.349255317271535 -4.838057589358701),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,809.5184048906616
mother_0011207,1,-4.883690420469722,-43.37435099863554,POINT (-43.37435099863554 -4.883690420469722),Centro de Educação Infantil Vereador Catule Municipal,944.6230160311283
mother_0011215,1,-4.852162477323367,-43.360248401205176,POINT (-43.360248401205176 -4.852162477323367),Jardim de Infancia Gentilzinho Municipal,643.7557070891786
mother_0011219,1,-4.863154827780833,-43.35942529824491,POINT (-43.35942529824491 -4.863154827780833),Centro de Educação Infantil Lucrecia Carneiro Municipal,1115.0661192230143
mother_0011222,1,-4.885617520991172,-43.342859121277556,POINT (-43.342859121277556 -4.885617520991172),Escola Municipal São Raimundo Municipal,1713.404075418203
mother_0011224,1,-4.873431977708313,-43.3307179128972,POINT (-43.3307179128972 -4.873431977708313),Centro de Educação Infantil Engenho Dagua Municipal,1558.6445552693629
mother_0011226,1,-4.914342512616623,-43.34236792059262,POINT (-43.34236792059262 -4.914342512616623),Unidade Escolar Municipal Francisco Dias Brandao Municipal,1609.0060730091795
mother_0011227,1,-4.889584056714752,-43.351907069405186,POINT (-43.351907069405186 -4.889584056714752),Escola Municipal São Raimundo Municipal,610.3242844900104
mother_0011228,1,-4.881377245751237,-43.37547619171895,POINT (-43.37547619171895 -4.881377245751237),Centro de Educação Infantil Rosina Municipal,842.6284524593793
mother_0011233,1,-4.8568391387678975,-43.34294088040197,POINT (-43.34294088040197 -4.8568391387678975),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1233.8449027340057
mother_0011239,1,-4.883170284000882,-43.35937165571925,POINT (-43.35937165571925 -4.883170284000882),Escola Municipal São Raimundo Municipal,1454.7865226048314
mother_0011241,1,-4.865922564243939,-43.35127534099285,POINT (-43.35127534099285 -4.865922564243939),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,711.6709740632135
mother_0011243,1,-4.875713672402299,-43.33560927820285,POINT (-43.33560927820285 -4.875713672402299),Centro de Educação Infantil Engenho Dagua Municipal,819.4988219267846
mother_0011246,1,-4.913382398879976,-43.34576957806923,POINT (-43.34576957806923 -4.913382398879976),Unidade Escolar Municipal Francisco Dias Brandao Municipal,2563.847095604766
mother_0011247,1,-4.879973889869924,-43.34238566467544,POINT (-43.34238566467544 -4.879973889869924),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,846.7839141966797
mother_0011248,1,-4.910875938481465,-43.356219067859584,POINT (-43.356219067859584 -4.910875938481465),Unidade Escolar Municipal Francisco Dias Brandao Municipal,2461.8014447346363
mother_0011250,1,-4.8569916005476115,-43.337056835405555,POINT (-43.337056835405555 -4.8569916005476115),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1739.9259310326902
mother_0011251,1,-4.8651780336519845,-43.34942056982151,POINT (-43.34942056982151 -4.8651780336519845),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,496.912646250456
mother_0011255,1,-4.8580618394093715,-43.33375166708238,POINT (-43.33375166708238 -4.8580618394093715),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1926.5292980358668
mother_0011259,1,-4.893385057105617,-43.32084064795226,POINT (-43.32084064795226 -4.893385057105617),Centro de Educação Infantil Vila Paraiso Municipal,842.7187782833462
mother_0011260,1,-4.870421522667127,-43.3338954260365,POINT (-43.3338954260365 -4.870421522667127),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1760.371525808582
mother_0011263,1,-4.835238462861966,-43.36575782333076,POINT (-43.36575782333076 -4.835238462861966),Escola Comunitaria Educandario Eva Silva Magalhaes Municipal,755.5014609263734
mother_0011266,1,-4.86817137139659,-43.32719961068184,POINT (-43.32719961068184 -4.86817137139659),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2470.322057906489
mother_0011267,1,-4.86641757560512,-43.35988801051095,POINT (-43.35988801051095 -4.86641757560512),Centro de Educação Infantil Lucrecia Carneiro Municipal,699.742622927841
mother_0011268,1,-4.867582944224604,-43.35428004524071,POINT (-43.35428004524071 -4.867582944224604),Centro de Educação Infantil Lucrecia Carneiro Municipal,814.4017835950644
mother_0011276,1,-4.843687710100216,-43.344094646726106,POINT (-43.344094646726106 -4.843687710100216),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,814.6781798458358
mother_0011277,1,-4.865722635693014,-43.34135565620567,POINT (-43.34135565620567 -4.865722635693014),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,654.9243600432991
mother_0011279,1,-4.863351664457706,-43.347663401549724,POINT (-43.347663401549724 -4.863351664457706),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,50.42674321433156
mother_0011280,1,-4.870109293979639,-43.35400233518033,POINT (-43.35400233518033 -4.870109293979639),Centro de Educação Infantil Lucrecia Carneiro Municipal,773.3459272969249
mother_0011284,1,-4.87543735888365,-43.35491118608175,POINT (-43.35491118608175 -4.87543735888365),Escola Comunitaria Teresinha Brito Pinheiro Municipal,484.95802353807437
